"","Date","Time","eventtype","longitude","latitude","magnitude","depth"
"700",2015-04-05," 04:08:27","earthquake",172.7269102,-43.61050067,3.858478129,10.56640625
"701",2015-04-04," 15:45:34","earthquake",172.0669964,-43.2961098,2.980071068,13.73046875
"702",2015-04-04," 10:32:10",NA,171.7691979,-42.99487631,2.312343587,5.05859375
"703",2015-04-03," 17:57:51","earthquake",171.9723488,-43.54515563,2.748878222,9.86328125
"704",2015-04-03," 17:00:36",NA,172.3874411,-43.61147137,2.225363011,6.7578125
"705",2015-04-03," 15:00:26",NA,172.3629189,-43.57153399,2.144195231,6.2890625
"706",2015-04-02," 15:38:13",NA,171.6506042,-43.41237254,2.064806188,9.98046875
"707",2015-04-01," 19:50:58",NA,172.0625019,-43.23982862,2.214009247,10.0390625
"708",2015-03-31," 12:38:23","earthquake",171.7734826,-43.02193138,3.209564096,9.1015625
"709",2015-03-31," 11:34:17","earthquake",172.9062564,-42.18231042,2.889033786,45.8984375
"710",2015-03-31," 11:30:08",NA,172.3639964,-43.80845725,2.194915065,5.05859375
"711",2015-03-31," 02:41:48",NA,171.5172411,-43.39623895,1.842745777,5.1171875
"712",2015-03-30," 20:24:30",NA,172.3666108,-43.80727921,2.377151512,5.05859375
"713",2015-03-30," 02:24:54",NA,173.1202999,-42.00995367,2.41199803,13.5546875
"714",2015-03-29," 04:14:14",NA,173.1648132,-42.34006695,2.936185748,22.2265625
"715",2015-03-28," 22:08:43",NA,172.4188588,-43.58773881,2.248471359,10.859375
"716",2015-03-28," 17:58:42","earthquake",172.6399907,-43.61553685,2.237213617,12.67578125
"717",2015-03-28," 12:20:48","earthquake",172.4968629,-43.60978913,1.949955494,9.98046875
"718",2015-03-28," 11:35:18",NA,172.136168,-43.5158052,2.253529642,8.3984375
"719",2015-03-28," 08:43:34",NA,172.352905,-43.66934538,2.059530189,8.046875
"720",2015-03-28," 02:44:25","earthquake",171.2209625,-44.47869873,2.457500111,9.241337776
"721",2015-03-28," 00:15:56","earthquake",172.0830543,-43.14690116,2.625725004,12.6171875
"722",2015-03-27," 05:20:17",NA,172.3506122,-43.64715609,2.326264498,7.9296875
"723",2015-03-27," 04:42:26","earthquake",172.1074911,-43.278692,2.329478126,9.3359375
"724",2015-03-26," 18:24:19",NA,172.5652997,-43.6321914,2.05372097,11.03515625
"725",2015-03-26," 16:11:42",NA,171.7866167,-43.43985356,2.078694509,14.2578125
"726",2015-03-26," 15:53:00",NA,171.7866167,-43.43985356,2.14804466,14.0234375
"727",2015-03-26," 15:50:58",NA,171.7775535,-43.46214202,2.039653831,11.2109375
"728",2015-03-26," 13:12:37","earthquake",172.8141323,-42.52768724,4.238272825,8.6328125
"729",2015-03-26," 02:12:29","earthquake",172.8320258,-42.44223442,2.491100429,14.9609375
"730",2015-03-25," 09:13:07",NA,172.3961187,-43.61192736,2.218154885,8.33984375
"731",2015-03-24," 19:55:43",NA,171.7389789,-43.55060523,2.105993567,9.86328125
"732",2015-03-24," 14:31:48",NA,172.7202732,-43.62095428,1.996887678,13.0859375
"733",2015-03-23," 10:33:56",NA,172.1564568,-43.48382149,1.948503068,9.1015625
"734",2015-03-22," 13:16:14","earthquake",173.0880171,-42.0173557,3.474674956,21.5234375
"735",2015-03-22," 08:30:08",NA,172.3992802,-43.59031137,2.657748627,8.80859375
"736",2015-03-22," 01:46:09",NA,172.6282607,-43.43218186,2.357014808,25.7421875
"737",2015-03-21," 21:22:52",NA,170.7839458,-44.03320095,2.824417102,36.875
"738",2015-03-21," 20:52:10",NA,172.2088802,-43.33002289,2.942915381,5.1171875
"739",2015-03-21," 11:31:19",NA,171.4536484,-43.17225108,2.250626097,5.1171875
"740",2015-03-21," 07:22:54",NA,172.0771292,-43.43229228,2.104592312,8.6328125
"741",2015-03-21," 01:37:18",NA,171.8972648,-43.05138023,2.339565139,5.1171875
"742",2015-03-20," 19:41:00",NA,172.4127758,-43.62972502,2.170587836,13.0859375
"743",2015-03-20," 17:21:02",NA,172.717455,-43.61440489,2.181018416,10.91796875
"744",2015-03-20," 07:16:33",NA,172.1577384,-43.67276431,2.25615638,10.44921875
"745",2015-03-19," 23:35:28",NA,172.7828623,-43.47416106,2.395980792,5.1171875
"746",2015-03-19," 12:10:03","earthquake",172.0401799,-43.17322442,2.493613413,10.9765625
"747",2015-03-18," 19:25:56","earthquake",171.7435608,-43.11201477,2.884698208,5
"748",2015-03-18," 12:31:29",NA,172.4045685,-43.61362912,2.454715898,7.9296875
"749",2015-03-17," 22:58:20",NA,172.0988535,-43.23168639,2.608173776,12.1484375
"750",2015-03-17," 20:47:21","earthquake",172.090694,-43.18218923,2.67357401,13.0859375
"751",2015-03-17," 20:43:01","earthquake",172.0703971,-43.18077168,3.969247729,16.1328125
"752",2015-03-16," 13:04:40","earthquake",172.4992048,-43.61883007,2.555588981,12.6171875
"753",2015-03-16," 12:33:21","earthquake",172.4305462,-43.59349842,2.766203142,13.5546875
"754",2015-03-16," 08:37:17",NA,172.7535172,-43.47833133,2.525089801,7.4609375
"755",2015-03-16," 03:40:04","earthquake",173.1059253,-41.98449632,2.779635318,16.6015625
"756",2015-03-15," 12:20:04","earthquake",172.7464268,-42.44016606,3.341931976,53.515625
"757",2015-03-15," 08:51:26",NA,170.3709336,-44.51287418,2.514887017,9.6875
"758",2015-03-15," 08:03:50","earthquake",172.8159081,-42.16465173,2.70673796,60.8984375
"759",2015-03-15," 04:23:58",NA,173.0845376,-42.56682432,2.585244305,48.359375
"760",2015-03-14," 19:31:56",NA,172.7466735,-43.46311111,2.286660708,5.1171875
"761",2015-03-14," 15:28:39",NA,172.1936197,-43.52328961,2.290402532,12.6171875
"762",2015-03-14," 12:30:46",NA,171.6102568,-43.20451687,2.13642102,7.75390625
"763",2015-03-14," 01:00:59","earthquake",172.4355017,-43.5750646,2.93677174,5.99609375
"764",2015-03-13," 01:12:53",NA,172.5392128,-43.62664827,1.977011151,10.0390625
"765",2015-03-12," 20:13:32",NA,172.7600379,-43.50439342,2.051632988,14.0234375
"766",2015-03-12," 17:37:32",NA,172.4785236,-43.64495501,2.215140583,9.1015625
"767",2015-03-12," 15:49:41","earthquake",171.8772888,-42.96226501,2.607735145,5
"768",2015-03-12," 15:22:13","earthquake",172.1788025,-43.57656097,2.410507575,2.918622494
"769",2015-03-12," 01:02:07",NA,173.0776932,-43.83101653,2.349044102,55.625
"770",2015-03-11," 21:28:47","earthquake",173.901535,-42.28399658,2.494672277,21.15938759
"771",2015-03-11," 20:45:32","earthquake",172.5463391,-43.6202773,2.420879104,5.029296875
"772",2015-03-11," 20:37:23","earthquake",172.5431824,-43.66423798,1.940522453,11.03039837
"773",2015-03-11," 19:10:08","earthquake",171.4681024,-43.19521689,3.005468614,7.6953125
"774",2015-03-11," 13:40:14",NA,173.0924393,-42.09301411,2.411547013,22.109375
"775",2015-03-11," 10:13:33",NA,172.4354887,-42.90281464,2.052835979,31.71875
"776",2015-03-11," 06:13:53",NA,172.6851852,-43.52291664,2.173092102,18.65234375
"777",2015-03-11," 05:38:39",NA,172.7321116,-43.50943937,2.165927782,13.5546875
"778",2015-03-10," 08:10:30","earthquake",170.4993977,-43.77654926,2.531320247,16.8359375
"779",2015-03-09," 17:47:18",NA,172.5967929,-43.50140331,1.997396012,10.0390625
"780",2015-03-09," 15:19:00",NA,172.5449394,-43.6170026,2.265981838,11.73828125
"781",2015-03-08," 22:13:41","earthquake",172.7917006,-43.48714252,2.570595181,12.44140625
"782",2015-03-08," 09:51:09",NA,172.3944962,-43.10324875,2.503979562,14.2578125
"783",2015-03-07," 01:23:44","earthquake",172.2604768,-43.60033903,3.005519695,10.0390625
"784",2015-03-06," 13:55:58","earthquake",172.91859,-42.4386968,2.775756339,7.51953125
"785",2015-03-05," 14:33:46",NA,171.9920963,-44.02397198,2.603684637,15.3125
"786",2015-03-05," 12:01:47","earthquake",172.8438748,-42.45509857,2.540842463,10.0390625
"787",2015-03-05," 07:24:45",NA,172.340268,-43.2576025,2.212322957,14.43359375
"788",2015-03-05," 04:33:52",NA,172.2059962,-43.31992123,2.145299591,8.6328125
"789",2015-03-05," 03:19:20",NA,172.2012286,-43.31143545,2.059074291,10.0390625
"790",2015-03-05," 00:39:29",NA,171.7757432,-43.05957554,2.318719233,12.1484375
"791",2015-03-04," 17:53:33",NA,172.1420506,-43.50136149,2.199306238,7.578125
"792",2015-03-03," 17:52:14",NA,173.7038414,-42.09917863,2.429476674,44.140625
"793",2015-03-02," 22:51:32",NA,172.8210569,-43.4512546,2.417705807,13.14453125
"794",2015-03-02," 10:34:46","earthquake",172.7965369,-43.4687087,2.555730509,11.6796875
"795",2015-03-02," 07:59:00",NA,172.9748991,-41.9426889,2.01153863,75.546875
"796",2015-03-02," 06:36:17","earthquake",172.5029035,-43.62039637,2.274746254,10.09765625
"797",2015-03-01," 09:37:37","earthquake",172.5450458,-43.57453561,3.037577993,5.029296875
"798",2015-02-28," 23:53:18",NA,172.8936792,-41.8368149,2.728269453,65.703125
"799",2015-02-28," 21:41:23",NA,172.500109,-43.61384698,2.147771509,11.6796875
"800",2015-02-28," 19:25:42",NA,172.7190898,-43.493208,2.418352716,12.1484375
"801",2015-02-28," 15:34:17",NA,172.5472043,-43.61769323,2.288122628,9.1015625
"802",2015-02-28," 13:27:08","earthquake",172.5520172,-43.56710052,3.469237349,5.768879414
"803",2015-02-27," 17:59:51",NA,172.7105909,-43.49630428,1.968567522,13.5546875
"804",2015-02-27," 14:45:31","earthquake",172.7017687,-43.48332282,3.285770511,9.98046875
"805",2015-02-27," 05:26:18","earthquake",172.6544964,-43.47654718,2.81349298,9.74609375
"806",2015-02-26," 22:54:54","earthquake",172.1797099,-43.48699039,2.766399603,5.1171875
"807",2015-02-26," 03:02:45","earthquake",172.7993368,-42.90203387,2.681122716,19.4140625
"808",2015-02-26," 00:58:28","earthquake",172.7710571,-42.87758636,2.662005137,5.603697777
"809",2015-02-25," 08:31:53",NA,172.5531963,-43.61097694,2.535078302,11.50390625
"810",2015-02-23," 18:56:46","earthquake",172.6536958,-43.53892176,2.539072696,13.5546875
"811",2015-02-23," 17:21:27",NA,171.8988737,-43.55078327,2.2426245,8.1640625
"812",2015-02-23," 06:01:31",NA,172.3264084,-43.69196763,2.050036014,8.515625
"813",2015-02-22," 15:47:43","earthquake",172.5004748,-43.57670839,2.839392923,12.265625
"814",2015-02-21," 22:42:45",NA,172.551874,-43.60947838,2.155330166,11.6796875
"815",2015-02-21," 20:33:16",NA,172.618557,-43.43315669,1.979244897,22.109375
"816",2015-02-21," 17:44:59","earthquake",172.2944697,-43.24397511,2.305712529,14.2578125
"817",2015-02-21," 15:02:26","earthquake",172.5176925,-43.61351318,2.421552516,11.4453125
"818",2015-02-20," 22:32:56","earthquake",172.7135422,-43.57819156,2.713045646,5.8203125
"819",2015-02-20," 05:59:31",NA,171.9202576,-43.48876552,1.950587811,7.2265625
"820",2015-02-19," 09:44:03","earthquake",170.2404633,-44.46960831,2.259279826,5
"821",2015-02-19," 07:41:44","earthquake",173.3067627,-43.87634277,2.40231449,21.41268539
"822",2015-02-19," 07:32:31","earthquake",173.3052673,-43.94396973,2.529336109,11.29342747
"823",2015-02-19," 04:30:50",NA,173.5422986,-42.52501541,2.292121775,26.796875
"824",2015-02-18," 17:20:29",NA,171.7064504,-43.07511979,1.849917054,5.1171875
"825",2015-02-18," 10:56:06",NA,172.1527304,-43.46972972,1.807128666,6.81640625
"826",2015-02-17," 09:22:33",NA,172.7944616,-43.48951675,2.589840063,10.5078125
"827",2015-02-17," 01:33:52",NA,172.3751012,-43.54850533,2.210349892,5.1171875
"828",2015-02-16," 06:28:58","earthquake",172.3786863,-43.56801802,3.676383666,7.51953125
"829",2015-02-16," 06:00:23",NA,172.7095916,-43.51088346,2.26621034,10.390625
"830",2015-02-15," 13:03:52","earthquake",173.1904759,-43.86342618,2.608032183,29.140625
"831",2015-02-15," 04:05:50",NA,172.7846362,-43.75258311,2.281034798,50.9375
"832",2015-02-14," 19:02:03",NA,173.1300771,-41.98854089,2.433294659,7.4609375
"833",2015-02-13," 14:59:06",NA,172.6943,-43.59684185,2.443002328,9.1015625
"834",2015-02-13," 06:51:06",NA,172.4002064,-43.60265179,2.375916684,7.4609375
"835",2015-02-13," 04:16:59","earthquake",172.3728172,-43.56096306,3.106073173,5.1171875
"836",2015-02-12," 15:54:49",NA,172.3656203,-43.61752845,2.014318419,5.1171875
"837",2015-02-12," 12:44:49",NA,172.366061,-43.6628323,2.527589659,5.87890625
"838",2015-02-12," 08:49:20",NA,172.7013973,-43.55697709,2.08310252,5.1171875
"839",2015-02-11," 19:09:55",NA,172.9244399,-43.09885912,2.655365709,143.75
"840",2015-02-10," 19:05:58",NA,172.5603012,-42.54703867,2.454258702,10.0390625
"841",2015-02-10," 13:28:24",NA,173.1222619,-42.34258504,2.517745051,13.203125
"842",2015-02-09," 14:57:00",NA,172.3726013,-43.59685587,2.403839862,10.7421875
"843",2015-02-09," 14:35:26",NA,170.0683458,-44.04803303,2.269318164,131.09375
"844",2015-02-09," 03:54:16","earthquake",172.4238549,-43.64757226,2.509609309,14.2578125
"845",2015-02-09," 01:11:20",NA,172.4171421,-43.64070235,2.622334214,8.3984375
"846",2015-02-06," 21:15:57",NA,172.148801,-43.4312099,2.326997145,15.13671875
"847",2015-02-05," 16:46:10",NA,171.0387773,-43.50033655,2.503355455,5.1171875
"848",2015-02-04," 16:52:58","earthquake",172.4080203,-43.62958955,2.56094785,8.6328125
"849",2015-02-04," 13:51:03","earthquake",172.7674056,-43.4536868,2.627320223,13.7890625
"850",2015-02-03," 20:12:21",NA,172.7671299,-42.59101361,2.462024655,33.359375
"851",2015-02-03," 11:35:58",NA,172.6820549,-43.56727708,2.451493523,11.6796875
"852",2015-02-03," 11:21:51",NA,172.3607178,-43.78290073,2.742424095,5.05859375
"853",2015-02-02," 16:27:42",NA,173.5800399,-42.50441545,2.805663114,35.703125
"854",2015-02-01," 03:52:24",NA,173.0858786,-42.03940952,2.527105401,85.859375
"855",2015-01-31," 17:16:59",NA,172.9452447,-42.2093208,2.358890764,21.7578125
"856",2015-01-30," 21:38:21","earthquake",172.0918427,-42.96938705,4.11823955,5
"857",2015-01-30," 19:01:25",NA,173.2901666,-42.44093131,2.52478222,47.890625
"858",2015-01-30," 13:39:55","earthquake",172.7252808,-43.59340668,1.980623429,5
"859",2015-01-30," 02:10:17",NA,172.159805,-43.4914316,2.175142661,10.9765625
"860",2015-01-29," 22:55:30",NA,173.4046684,-43.13685235,2.50425239,29.140625
"861",2015-01-28," 14:10:37",NA,172.0749349,-43.25375349,2.195430082,14.08203125
"862",2015-01-27," 18:17:22","earthquake",172.3806763,-43.560112,2.634710015,5
"863",2015-01-27," 17:31:39",NA,172.3431118,-43.59267583,1.92430052,9.8046875
"864",2015-01-27," 10:38:53","earthquake",172.9831843,-42.0222201,2.782195509,79.0625
"865",2015-01-27," 09:56:24","earthquake",172.4902243,-43.6244179,2.827453818,14.0234375
"866",2015-01-26," 20:51:34",NA,172.7682702,-43.61981743,2.09869152,7.9296875
"867",2015-01-26," 15:40:36",NA,171.9766419,-43.76968889,2.173907985,35.9375
"868",2015-01-26," 04:56:44","earthquake",172.9887563,-42.48559486,2.613826731,20.234375
"869",2015-01-26," 01:21:13",NA,172.4011185,-43.59766869,2.006481388,8.1640625
"870",2015-01-24," 19:46:03",NA,172.5194168,-43.59519668,2.403595842,12.1484375
"871",2015-01-24," 18:28:04",NA,172.5195296,-43.59457379,2.31941924,11.15234375
"872",2015-01-24," 12:21:14",NA,172.3531343,-43.66809961,2.097291438,8.3984375
"873",2015-01-24," 07:42:00",NA,172.4217643,-43.62413719,2.306110654,10.9765625
"874",2015-01-24," 05:44:59",NA,172.3502119,-43.58870388,1.807346614,10.0390625
"875",2015-01-23," 22:33:42",NA,173.2154494,-42.57061749,2.432749733,23.984375
"876",2015-01-23," 22:28:51",NA,172.3530747,-43.59045522,2.496633722,8.6328125
"877",2015-01-23," 21:07:48",NA,172.3585762,-43.62985072,2.184563489,10.0390625
"878",2015-01-23," 19:36:19",NA,172.1898956,-43.65426764,2.417304581,13.5546875
"879",2015-01-23," 00:44:42",NA,172.9393403,-42.18911748,2.281985937,6.7578125
"880",2015-01-22," 16:41:14",NA,171.9594186,-43.27423964,2.089845197,10.56640625
"881",2015-01-22," 15:25:13",NA,171.8953401,-43.51101767,2.538634075,8.046875
"882",2015-01-22," 08:21:33","earthquake",171.7042023,-43.61078574,2.199574297,8.515625
"883",2015-01-22," 07:36:09","earthquake",172.9008898,-42.07698807,2.681808277,65.3515625
"884",2015-01-22," 04:53:58",NA,171.6389452,-43.3988855,1.888370494,9.1015625
"885",2015-01-20," 20:29:46","earthquake",172.5149695,-43.60216575,2.24903445,12.265625
"886",2015-01-20," 12:59:25",NA,171.5102013,-43.3191993,2.097038627,13.3203125
"887",2015-01-19," 21:37:40","earthquake",172.8453536,-42.49186705,2.956037343,64.8828125
"888",2015-01-19," 11:29:42",NA,173.8956368,-42.44682489,2.595114063,24.921875
"889",2015-01-19," 05:59:50",NA,172.0846164,-43.58697632,2.408035445,8.6328125
"890",2015-01-18," 21:27:22","earthquake",172.7859671,-43.49261303,2.571834175,10.2734375
"891",2015-01-18," 17:42:51",NA,173.4569776,-42.54924377,2.783516076,56.328125
"892",2015-01-18," 02:11:27","earthquake",172.1978848,-43.30382533,2.158167535,7.4609375
"893",2015-01-17," 15:26:33",NA,172.7198842,-42.17103284,2.497306928,19.4140625
"894",2015-01-17," 10:51:06",NA,170.1934556,-44.4531469,2.851266767,5.1171875
"895",2015-01-16," 19:55:56","earthquake",170.2517853,-44.46393585,2.697212636,5
"896",2015-01-15," 08:34:29",NA,172.4287479,-43.66440836,2.157680259,9.8046875
"897",2015-01-15," 07:44:59","earthquake",172.4292033,-43.66191682,3.688272324,10.7421875
"898",2015-01-14," 22:24:43",NA,172.1795265,-43.47091265,2.539803706,5.05859375
"899",2015-01-14," 03:38:16",NA,172.781451,-42.81512719,2.307662021,38.515625
"900",2015-01-14," 03:09:26",NA,172.1564872,-43.49217181,2.097934443,9.8046875
"901",2015-01-13," 16:24:27","earthquake",171.9610546,-43.23629312,2.804580253,8.80859375
"902",2015-01-12," 21:41:57",NA,171.5522925,-43.28240427,2.554433279,7.578125
"903",2015-01-12," 10:59:48","earthquake",172.7318878,-43.53940582,2.143297702,6.126080036
"904",2015-01-12," 06:25:40","earthquake",172.7852631,-43.50987625,2.128240146,4.144977093
"905",2015-01-12," 06:20:12",NA,171.4473901,-43.18794056,2.779088857,5.1171875
"906",2015-01-11," 15:48:11",NA,172.4115356,-43.59295654,2.054293957,9.3359375
"907",2015-01-11," 15:18:47","earthquake",172.5276623,-43.62444094,2.955406319,9.98046875
"908",2015-01-11," 05:24:22",NA,172.2604321,-43.59198871,1.747666517,10.0390625
"909",2015-01-11," 04:07:41",NA,173.8865514,-42.42487023,2.59278509,34.296875
"910",2015-01-10," 10:46:36",NA,169.8352776,-44.35948349,2.36646605,9.3359375
"911",2015-01-10," 04:14:08",NA,172.0436053,-43.23928674,2.092397349,11.4453125
"912",2015-01-09," 18:46:12",NA,173.8093208,-42.39926763,2.300106891,33.828125
"913",2015-01-09," 17:51:36",NA,173.8357475,-42.41004665,2.550703081,29.140625
"914",2015-01-09," 15:49:15","earthquake",173.87592,-42.41288175,3.004964036,33.359375
"915",2015-01-09," 07:45:31","earthquake",172.2441745,-43.2934625,2.637298386,10.0390625
"916",2015-01-08," 15:44:12",NA,173.0539762,-42.71032294,2.429028425,53.28125
"917",2015-01-08," 11:33:35",NA,172.0066578,-43.15806704,2.077436144,10.7421875
"918",2015-01-07," 13:47:25","earthquake",172.8037764,-42.22606475,2.519338515,58.3203125
"919",2015-01-06," 15:16:49","earthquake",172.2861786,-43.28047265,1.872433251,15.6640625
"920",2015-01-06," 15:06:23","earthquake",172.34706,-43.63181854,2.020834199,9.98046875
"921",2015-01-05," 23:42:50","earthquake",172.3983179,-43.60426766,2.163653045,10.7421875
"922",2015-01-05," 02:29:44",NA,172.1243408,-43.07795064,2.493404811,15.1953125
"923",2015-01-05," 01:41:09",NA,172.7662197,-43.50540456,2.157291002,13.0859375
"924",2015-01-04," 22:08:25",NA,173.6706523,-44.27502585,2.813900244,78.125
"925",2015-01-04," 10:29:07","earthquake",172.7604784,-43.50190187,2.375892771,6.7578125
"926",2015-01-03," 14:29:43",NA,173.7947201,-42.18400994,2.489103557,46.1328125
"927",2015-01-03," 13:01:22",NA,172.7669518,-43.63626527,2.345166598,9.39453125
"928",2015-01-02," 13:45:31",NA,172.1818807,-43.46680522,2.052688817,5.05859375
"929",2015-01-02," 09:57:55","earthquake",172.1621301,-43.47897387,2.431321467,6.5234375
"930",2015-01-02," 09:46:38",NA,172.7400703,-42.09941901,2.367128581,83.515625
"931",2015-01-01," 15:14:35","earthquake",173.0589199,-42.90325586,2.38551415,34.765625
